occurrenceID,dwc_references,identifier,title,author,imagedate,rightsholder,description,description_with_links,license
SANT:SANT:60430-A,http://www.usc.es/herbario?SANT_60430,http://193.144.34.193/imsrv/santimagethumb.php?id=5051,SANT 60430: Geranium sanguineum L.,D.G.SanLeón,2011-06-27T20:00:00,D.G.SanLeón,SANT 60430: Geranium sanguineum L. [Click reference links for details & high resolution images],SANT 60430: Geranium sanguineum L. <a href=http://www.usc.es/herbario?SANT_60430 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60431-A,http://www.usc.es/herbario?SANT_60431,http://193.144.34.193/imsrv/santimagethumb.php?id=5962,SANT 60431: Melampyrum pratense L.,D.G.SanLeón,2011-07-26T20:00:00,D.G.SanLeón,SANT 60431: Melampyrum pratense L. [Click reference links for details & high resolution images],SANT 60431: Melampyrum pratense L. <a href=http://www.usc.es/herbario?SANT_60431 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60432-A,http://www.usc.es/herbario?SANT_60432,http://193.144.34.193/imsrv/santimagethumb.php?id=5079,SANT 60432: Kickxia elatine (L.) Dumort. subsp. elatine,D.G.SanLeón,2011-06-28T20:00:00,D.G.SanLeón,SANT 60432: Kickxia elatine (L.) Dumort. subsp. elatine [Click reference links for details & high resolution images],SANT 60432: Kickxia elatine (L.) Dumort. subsp. elatine <a href=http://www.usc.es/herbario?SANT_60432 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60433-A,http://www.usc.es/herbario?SANT_60433,http://193.144.34.193/imsrv/santimagethumb.php?id=5046,SANT 60433: Galeopsis tetrahit L.,D.G.SanLeón,2011-06-27T20:00:00,D.G.SanLeón,SANT 60433: Galeopsis tetrahit L. [Click reference links for details & high resolution images],SANT 60433: Galeopsis tetrahit L. <a href=http://www.usc.es/herbario?SANT_60433 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60434-A,http://www.usc.es/herbario?SANT_60434,http://193.144.34.193/imsrv/santimagethumb.php?id=5996,SANT 60434: Stipa barbata Desf.,D.G.SanLeón,2011-07-27T20:00:00,D.G.SanLeón,SANT 60434: Stipa barbata Desf. [Click reference links for details & high resolution images],SANT 60434: Stipa barbata Desf. <a href=http://www.usc.es/herbario?SANT_60434 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60435-A,http://www.usc.es/herbario?SANT_60435,http://193.144.34.193/imsrv/santimagethumb.php?id=4777,SANT 60435: Caucalis platycarpos L.,D.G.SanLeón,2011-04-27T20:00:00,D.G.SanLeón,SANT 60435: Caucalis platycarpos L. [Click reference links for details & high resolution images],SANT 60435: Caucalis platycarpos L. <a href=http://www.usc.es/herbario?SANT_60435 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60436-A,http://www.usc.es/herbario?SANT_60436,http://193.144.34.193/imsrv/santimagethumb.php?id=5995,SANT 60436: Stipa parviflora Desf.,D.G.SanLeón,2011-07-27T20:00:00,D.G.SanLeón,SANT 60436: Stipa parviflora Desf. [Click reference links for details & high resolution images],SANT 60436: Stipa parviflora Desf. <a href=http://www.usc.es/herbario?SANT_60436 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60437-A,http://www.usc.es/herbario?SANT_60437,http://193.144.34.193/imsrv/santimagethumb.php?id=4814,SANT 60437: Asphodelus fistulosus L.,D.G.SanLeón,2011-06-09T20:00:00,D.G.SanLeón,SANT 60437: Asphodelus fistulosus L. [Click reference links for details & high resolution images],SANT 60437: Asphodelus fistulosus L. <a href=http://www.usc.es/herbario?SANT_60437 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60438-A,http://www.usc.es/herbario?SANT_60438,http://193.144.34.193/imsrv/santimagethumb.php?id=1691,SANT 60438: Thymus longicaulis C.Presl,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60438: Thymus longicaulis C.Presl [Click reference links for details & high resolution images],SANT 60438: Thymus longicaulis C.Presl <a href=http://www.usc.es/herbario?SANT_60438 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60438-A,http://www.usc.es/herbario?SANT_60438,http://193.144.34.193/imsrv/santimagethumb.php?id=1692,SANT 60438: Thymus longicaulis C.Presl,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60438: Thymus longicaulis C.Presl [Click reference links for details & high resolution images],SANT 60438: Thymus longicaulis C.Presl <a href=http://www.usc.es/herbario?SANT_60438 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60438-A,http://www.usc.es/herbario?SANT_60438,http://193.144.34.193/imsrv/santimagethumb.php?id=1693,SANT 60438: Thymus longicaulis C.Presl,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60438: Thymus longicaulis C.Presl [Click reference links for details & high resolution images],SANT 60438: Thymus longicaulis C.Presl <a href=http://www.usc.es/herbario?SANT_60438 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60438-A,http://www.usc.es/herbario?SANT_60438,http://193.144.34.193/imsrv/santimagethumb.php?id=1694,SANT 60438: Thymus longicaulis C.Presl,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60438: Thymus longicaulis C.Presl [Click reference links for details & high resolution images],SANT 60438: Thymus longicaulis C.Presl <a href=http://www.usc.es/herbario?SANT_60438 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60439-A,http://www.usc.es/herbario?SANT_60439,http://193.144.34.193/imsrv/santimagethumb.php?id=1687,SANT 60439: Campanula lusitanica L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60439: Campanula lusitanica L. [Click reference links for details & high resolution images],SANT 60439: Campanula lusitanica L. <a href=http://www.usc.es/herbario?SANT_60439 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60439-A,http://www.usc.es/herbario?SANT_60439,http://193.144.34.193/imsrv/santimagethumb.php?id=1688,SANT 60439: Campanula lusitanica L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60439: Campanula lusitanica L. [Click reference links for details & high resolution images],SANT 60439: Campanula lusitanica L. <a href=http://www.usc.es/herbario?SANT_60439 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60439-A,http://www.usc.es/herbario?SANT_60439,http://193.144.34.193/imsrv/santimagethumb.php?id=1689,SANT 60439: Campanula lusitanica L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60439: Campanula lusitanica L. [Click reference links for details & high resolution images],SANT 60439: Campanula lusitanica L. <a href=http://www.usc.es/herbario?SANT_60439 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60439-A,http://www.usc.es/herbario?SANT_60439,http://193.144.34.193/imsrv/santimagethumb.php?id=1690,SANT 60439: Campanula lusitanica L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60439: Campanula lusitanica L. [Click reference links for details & high resolution images],SANT 60439: Campanula lusitanica L. <a href=http://www.usc.es/herbario?SANT_60439 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60444-A,http://www.usc.es/herbario?SANT_60444,http://193.144.34.193/imsrv/santimagethumb.php?id=1674,SANT 60444: Potentilla sterilis (L.) Garcke,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60444: Potentilla sterilis (L.) Garcke [Click reference links for details & high resolution images],SANT 60444: Potentilla sterilis (L.) Garcke <a href=http://www.usc.es/herbario?SANT_60444 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60444-A,http://www.usc.es/herbario?SANT_60444,http://193.144.34.193/imsrv/santimagethumb.php?id=1675,SANT 60444: Potentilla sterilis (L.) Garcke,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60444: Potentilla sterilis (L.) Garcke [Click reference links for details & high resolution images],SANT 60444: Potentilla sterilis (L.) Garcke <a href=http://www.usc.es/herbario?SANT_60444 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60445-A,http://www.usc.es/herbario?SANT_60445,http://193.144.34.193/imsrv/santimagethumb.php?id=2413,SANT 60445: Moehringia trinervia (L.) Clairv.,D.G.SanLeón,2010-03-25T20:00:00,D.G.SanLeón,SANT 60445: Moehringia trinervia (L.) Clairv. [Click reference links for details & high resolution images],SANT 60445: Moehringia trinervia (L.) Clairv. <a href=http://www.usc.es/herbario?SANT_60445 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60445-A,http://www.usc.es/herbario?SANT_60445,http://193.144.34.193/imsrv/santimagethumb.php?id=2414,SANT 60445: Moehringia trinervia (L.) Clairv.,D.G.SanLeón,2010-03-25T20:00:00,D.G.SanLeón,SANT 60445: Moehringia trinervia (L.) Clairv. [Click reference links for details & high resolution images],SANT 60445: Moehringia trinervia (L.) Clairv. <a href=http://www.usc.es/herbario?SANT_60445 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60445-A,http://www.usc.es/herbario?SANT_60445,http://193.144.34.193/imsrv/santimagethumb.php?id=2415,SANT 60445: Moehringia trinervia (L.) Clairv.,D.G.SanLeón,2010-03-25T20:00:00,D.G.SanLeón,SANT 60445: Moehringia trinervia (L.) Clairv. [Click reference links for details & high resolution images],SANT 60445: Moehringia trinervia (L.) Clairv. <a href=http://www.usc.es/herbario?SANT_60445 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60445-A,http://www.usc.es/herbario?SANT_60445,http://193.144.34.193/imsrv/santimagethumb.php?id=2416,SANT 60445: Moehringia trinervia (L.) Clairv.,D.G.SanLeón,2010-03-25T20:00:00,D.G.SanLeón,SANT 60445: Moehringia trinervia (L.) Clairv. [Click reference links for details & high resolution images],SANT 60445: Moehringia trinervia (L.) Clairv. <a href=http://www.usc.es/herbario?SANT_60445 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60446-A,http://www.usc.es/herbario?SANT_60446,http://193.144.34.193/imsrv/santimagethumb.php?id=1682,SANT 60446: Ranunculus ollissiponensis Pers.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60446: Ranunculus ollissiponensis Pers. [Click reference links for details & high resolution images],SANT 60446: Ranunculus ollissiponensis Pers. <a href=http://www.usc.es/herbario?SANT_60446 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60446-A,http://www.usc.es/herbario?SANT_60446,http://193.144.34.193/imsrv/santimagethumb.php?id=1683,SANT 60446: Ranunculus ollissiponensis Pers.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60446: Ranunculus ollissiponensis Pers. [Click reference links for details & high resolution images],SANT 60446: Ranunculus ollissiponensis Pers. <a href=http://www.usc.es/herbario?SANT_60446 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60446-A,http://www.usc.es/herbario?SANT_60446,http://193.144.34.193/imsrv/santimagethumb.php?id=1684,SANT 60446: Ranunculus ollissiponensis Pers.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60446: Ranunculus ollissiponensis Pers. [Click reference links for details & high resolution images],SANT 60446: Ranunculus ollissiponensis Pers. <a href=http://www.usc.es/herbario?SANT_60446 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60446-A,http://www.usc.es/herbario?SANT_60446,http://193.144.34.193/imsrv/santimagethumb.php?id=1685,SANT 60446: Ranunculus ollissiponensis Pers.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60446: Ranunculus ollissiponensis Pers. [Click reference links for details & high resolution images],SANT 60446: Ranunculus ollissiponensis Pers. <a href=http://www.usc.es/herbario?SANT_60446 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60446-A,http://www.usc.es/herbario?SANT_60446,http://193.144.34.193/imsrv/santimagethumb.php?id=1686,SANT 60446: Ranunculus ollissiponensis Pers.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60446: Ranunculus ollissiponensis Pers. [Click reference links for details & high resolution images],SANT 60446: Ranunculus ollissiponensis Pers. <a href=http://www.usc.es/herbario?SANT_60446 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60449-A,http://www.usc.es/herbario?SANT_60449,http://193.144.34.193/imsrv/santimagethumb.php?id=1626,SANT 60449: Melica uniflora Retz.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60449: Melica uniflora Retz. [Click reference links for details & high resolution images],SANT 60449: Melica uniflora Retz. <a href=http://www.usc.es/herbario?SANT_60449 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60449-A,http://www.usc.es/herbario?SANT_60449,http://193.144.34.193/imsrv/santimagethumb.php?id=1627,SANT 60449: Melica uniflora Retz.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60449: Melica uniflora Retz. [Click reference links for details & high resolution images],SANT 60449: Melica uniflora Retz. <a href=http://www.usc.es/herbario?SANT_60449 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60449-A,http://www.usc.es/herbario?SANT_60449,http://193.144.34.193/imsrv/santimagethumb.php?id=1681,SANT 60449: Melica uniflora Retz.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60449: Melica uniflora Retz. [Click reference links for details & high resolution images],SANT 60449: Melica uniflora Retz. <a href=http://www.usc.es/herbario?SANT_60449 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60450-A,http://www.usc.es/herbario?SANT_60450,http://193.144.34.193/imsrv/santimagethumb.php?id=1628,SANT 60450: Veronica montana L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60450: Veronica montana L. [Click reference links for details & high resolution images],SANT 60450: Veronica montana L. <a href=http://www.usc.es/herbario?SANT_60450 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60450-A,http://www.usc.es/herbario?SANT_60450,http://193.144.34.193/imsrv/santimagethumb.php?id=1629,SANT 60450: Veronica montana L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60450: Veronica montana L. [Click reference links for details & high resolution images],SANT 60450: Veronica montana L. <a href=http://www.usc.es/herbario?SANT_60450 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
